"SITE","TREAT","PLOT","TAB","veg_weight_gm2","Type","Carbon_m2"
"DALTON",2,"16_2",935.702527728373,49.3333333333333,"Understory",401.866969585283
"DALTON",2,"16_2",935.702527728373,49.3333333333333,"CWD",0.94441043
"DALTON",2,"16_2",935.702527728373,49.3333333333333,"Soil",213.392148687808
"DALTON",2,"16_2",935.702527728373,49.3333333333333,"totalC",1149.09467641618
"DALTON",2,"16_2",998.36919439504,112,"Overstory",483.557814379757
"DALTON",2,"16_2",998.36919439504,112,"Understory",401.866969585283
"DALTON",2,"16_2",998.36919439504,112,"CWD",0.94441043
"DALTON",2,"16_2",998.36919439504,112,"Soil",213.392148687808
"DALTON",2,"16_2",998.36919439504,112,"totalC",1211.76134308285
"DALTON",2,"16_2",907.36919439504,21,"Overstory",483.557814379757
"DALTON",2,"16_2",907.36919439504,21,"Understory",401.866969585283
"DALTON",2,"16_2",907.36919439504,21,"CWD",0.94441043
"DALTON",2,"16_2",907.36919439504,21,"Soil",213.392148687808
"DALTON",2,"16_2",907.36919439504,21,"totalC",1120.76134308285
"DALTON",2,"16_2",916.36919439504,30,"Overstory",483.557814379757
"DALTON",2,"16_2",916.36919439504,30,"Understory",401.866969585283
"DALTON",2,"16_2",916.36919439504,30,"CWD",0.94441043
"DALTON",2,"16_2",916.36919439504,30,"Soil",213.392148687808
"DALTON",2,"16_2",916.36919439504,30,"totalC",1129.76134308285
"DALTON",2,"16_2",902.36919439504,16,"Overstory",483.557814379757
"DALTON",2,"16_2",902.36919439504,16,"Understory",401.866969585283
"DALTON",2,"16_2",902.36919439504,16,"CWD",0.94441043
"DALTON",2,"16_2",902.36919439504,16,"Soil",213.392148687808
"DALTON",2,"16_2",902.36919439504,16,"totalC",1115.76134308285
"DALTON",2,"32_2",1779.60112709816,49.3333333333333,"Overstory",1394.60355379155
"DALTON",2,"32_2",1779.60112709816,49.3333333333333,"Understory",335.379030688081
"DALTON",2,"32_2",1779.60112709816,49.3333333333333,"CWD",0.2852092852
"DALTON",2,"32_2",1779.60112709816,49.3333333333333,"Soil",49.0641672824773
"DALTON",2,"32_2",1779.60112709816,49.3333333333333,"totalC",1828.66529438064
"DALTON",2,"32_2",1842.26779376483,112,"Overstory",1394.60355379155
"DALTON",2,"32_2",1842.26779376483,112,"Understory",335.379030688081
"DALTON",2,"32_2",1842.26779376483,112,"CWD",0.2852092852
"DALTON",2,"32_2",1842.26779376483,112,"Soil",49.0641672824773
"DALTON",2,"32_2",1842.26779376483,112,"totalC",1891.33196104731
"DALTON",2,"32_2",1751.26779376483,21,"Overstory",1394.60355379155
"DALTON",2,"32_2",1751.26779376483,21,"Understory",335.379030688081
"DALTON",2,"32_2",1751.26779376483,21,"CWD",0.2852092852
"DALTON",2,"32_2",1751.26779376483,21,"Soil",49.0641672824773
"DALTON",2,"32_2",1751.26779376483,21,"totalC",1800.33196104731
"DALTON",2,"32_2",1760.26779376483,30,"Overstory",1394.60355379155
"DALTON",2,"32_2",1760.26779376483,30,"Understory",335.379030688081
"DALTON",2,"32_2",1760.26779376483,30,"CWD",0.2852092852
"DALTON",2,"32_2",1760.26779376483,30,"Soil",49.0641672824773
"DALTON",2,"32_2",1760.26779376483,30,"totalC",1809.33196104731
"DALTON",2,"32_2",1746.26779376483,16,"Overstory",1394.60355379155
"DALTON",2,"32_2",1746.26779376483,16,"Understory",335.379030688081
"DALTON",2,"32_2",1746.26779376483,16,"CWD",0.2852092852
"DALTON",2,"32_2",1746.26779376483,16,"Soil",49.0641672824773
"DALTON",2,"32_2",1746.26779376483,16,"totalC",1795.33196104731
"DALTON",2,"39_2",307.308342526526,49.3333333333333,"Overstory",243.202151863146
"DALTON",2,"39_2",307.308342526526,49.3333333333333,"Understory",14.5757992159469
"DALTON",2,"39_2",307.308342526526,49.3333333333333,"CWD",0.1970581141
"DALTON",2,"39_2",307.308342526526,49.3333333333333,"Soil",503.080414553988
"DALTON",2,"39_2",307.308342526526,49.3333333333333,"totalC",810.388757080514
"DALTON",2,"39_2",369.975009193193,112,"Overstory",243.202151863146
"DALTON",2,"39_2",369.975009193193,112,"Understory",14.5757992159469
"DALTON",2,"39_2",369.975009193193,112,"CWD",0.1970581141
"DALTON",2,"39_2",369.975009193193,112,"Soil",503.080414553988
"DALTON",2,"39_2",369.975009193193,112,"totalC",873.055423747181
"DALTON",2,"39_2",278.975009193193,21,"Overstory",243.202151863146
"DALTON",2,"39_2",278.975009193193,21,"Understory",14.5757992159469
"DALTON",2,"39_2",278.975009193193,21,"CWD",0.1970581141
"DALTON",2,"39_2",278.975009193193,21,"Soil",503.080414553988
"DALTON",2,"39_2",278.975009193193,21,"totalC",782.055423747181
"DALTON",2,"39_2",287.975009193193,30,"Overstory",243.202151863146
"DALTON",2,"39_2",287.975009193193,30,"Understory",14.5757992159469
"DALTON",2,"39_2",287.975009193193,30,"CWD",0.1970581141
"DALTON",2,"39_2",287.975009193193,30,"Soil",503.080414553988
"DALTON",2,"39_2",287.975009193193,30,"totalC",791.055423747181
"DALTON",2,"39_2",273.975009193193,16,"Overstory",243.202151863146
"DALTON",2,"39_2",273.975009193193,16,"Understory",14.5757992159469
"DALTON",2,"39_2",273.975009193193,16,"CWD",0.1970581141
"DALTON",2,"39_2",273.975009193193,16,"Soil",503.080414553988
"DALTON",2,"39_2",273.975009193193,16,"totalC",777.055423747181
"DALTON",2,"40_2",1305.76615793303,49.3333333333333,"Overstory",1248.59650825905
"DALTON",2,"40_2",1305.76615793303,49.3333333333333,"Understory",7.4345983140493
"DALTON",2,"40_2",1305.76615793303,49.3333333333333,"CWD",0.4017180266
"DALTON",2,"40_2",1305.76615793303,49.3333333333333,"Soil",284.047119762971
"DALTON",2,"40_2",1305.76615793303,49.3333333333333,"totalC",1589.813277696
"DALTON",2,"40_2",1368.4328245997,112,"Overstory",1248.59650825905
"DALTON",2,"40_2",1368.4328245997,112,"Understory",7.4345983140493
"DALTON",2,"40_2",1368.4328245997,112,"CWD",0.4017180266
"DALTON",2,"40_2",1368.4328245997,112,"Soil",284.047119762971
"DALTON",2,"40_2",1368.4328245997,112,"totalC",1652.47994436267
"DALTON",2,"40_2",1277.4328245997,21,"Overstory",1248.59650825905
"DALTON",2,"40_2",1277.4328245997,21,"Understory",7.4345983140493
"DALTON",2,"40_2",1277.4328245997,21,"CWD",0.4017180266
"DALTON",2,"40_2",1277.4328245997,21,"Soil",284.047119762971
"DALTON",2,"40_2",1277.4328245997,21,"totalC",1561.47994436267
"DALTON",2,"40_2",1286.4328245997,30,"Overstory",1248.59650825905
"DALTON",2,"40_2",1286.4328245997,30,"Understory",7.4345983140493
"DALTON",2,"40_2",1286.4328245997,30,"CWD",0.4017180266
"DALTON",2,"40_2",1286.4328245997,30,"Soil",284.047119762971
"DALTON",2,"40_2",1286.4328245997,30,"totalC",1570.47994436267
"DALTON",2,"40_2",1272.4328245997,16,"Overstory",1248.59650825905
"DALTON",2,"40_2",1272.4328245997,16,"Understory",7.4345983140493
"DALTON",2,"40_2",1272.4328245997,16,"CWD",0.4017180266
"DALTON",2,"40_2",1272.4328245997,16,"Soil",284.047119762971
"DALTON",2,"40_2",1272.4328245997,16,"totalC",1556.47994436267
"DALTON",2,"47_2",817.305243393699,49.3333333333333,"Overstory",461.873180812436
"DALTON",2,"47_2",817.305243393699,49.3333333333333,"Understory",306
"DALTON",2,"47_2",817.305243393699,49.3333333333333,"CWD",0.09872924793
"DALTON",2,"47_2",817.305243393699,49.3333333333333,"Soil",212.603450376684
"DALTON",2,"47_2",817.305243393699,49.3333333333333,"totalC",1029.90869377038
"DALTON",2,"47_2",879.971910060366,112,"Overstory",461.873180812436
"DALTON",2,"47_2",879.971910060366,112,"Understory",306
"DALTON",2,"47_2",879.971910060366,112,"CWD",0.09872924793
"DALTON",2,"47_2",879.971910060366,112,"Soil",212.603450376684
"DALTON",2,"47_2",879.971910060366,112,"totalC",1092.57536043705
"DALTON",2,"47_2",788.971910060366,21,"Overstory",461.873180812436
"DALTON",2,"47_2",788.971910060366,21,"Understory",306
"DALTON",2,"47_2",788.971910060366,21,"CWD",0.09872924793
"DALTON",2,"47_2",788.971910060366,21,"Soil",212.603450376684
"DALTON",2,"47_2",788.971910060366,21,"totalC",1001.57536043705
"DALTON",2,"47_2",797.971910060366,30,"Overstory",461.873180812436
"DALTON",2,"47_2",797.971910060366,30,"Understory",306
"DALTON",2,"47_2",797.971910060366,30,"CWD",0.09872924793
"DALTON",2,"47_2",797.971910060366,30,"Soil",212.603450376684
"DALTON",2,"47_2",797.971910060366,30,"totalC",1010.57536043705
"DALTON",2,"47_2",783.971910060366,16,"Overstory",461.873180812436
"DALTON",2,"47_2",783.971910060366,16,"Understory",306
"DALTON",2,"47_2",783.971910060366,16,"CWD",0.09872924793
"DALTON",2,"47_2",783.971910060366,16,"Soil",212.603450376684
"DALTON",2,"47_2",783.971910060366,16,"totalC",996.57536043705
"DALTON",2,"56_2",932.659026104491,49.3333333333333,"Overstory",374.953291587511
"DALTON",2,"56_2",932.659026104491,49.3333333333333,"Understory",508.258969666547
"DALTON",2,"56_2",932.659026104491,49.3333333333333,"CWD",0.1134315171
"DALTON",2,"56_2",932.659026104491,49.3333333333333,"Soil",106.502863869619
"DALTON",2,"56_2",932.659026104491,49.3333333333333,"totalC",1039.16188997411
"DALTON",2,"56_2",995.325692771158,112,"Overstory",374.953291587511
"DALTON",2,"56_2",995.325692771158,112,"Understory",508.258969666547
"DALTON",2,"56_2",995.325692771158,112,"CWD",0.1134315171
"DALTON",2,"56_2",995.325692771158,112,"Soil",106.502863869619
"DALTON",2,"56_2",995.325692771158,112,"totalC",1101.82855664078
"DALTON",2,"56_2",904.325692771158,21,"Overstory",374.953291587511
"DALTON",2,"56_2",904.325692771158,21,"Understory",508.258969666547
"DALTON",2,"56_2",904.325692771158,21,"CWD",0.1134315171
"DALTON",2,"56_2",904.325692771158,21,"Soil",106.502863869619
"DALTON",2,"56_2",904.325692771158,21,"totalC",1010.82855664078
"DALTON",2,"56_2",913.325692771158,30,"Overstory",374.953291587511
"DALTON",2,"56_2",913.325692771158,30,"Understory",508.258969666547
"DALTON",2,"56_2",913.325692771158,30,"CWD",0.1134315171
"DALTON",2,"56_2",913.325692771158,30,"Soil",106.502863869619
"DALTON",2,"56_2",913.325692771158,30,"totalC",1019.82855664078
"DALTON",2,"56_2",899.325692771158,16,"Overstory",374.953291587511
"DALTON",2,"56_2",899.325692771158,16,"Understory",508.258969666547
"DALTON",2,"56_2",899.325692771158,16,"CWD",0.1134315171
"DALTON",2,"56_2",899.325692771158,16,"Soil",106.502863869619
"DALTON",2,"56_2",899.325692771158,16,"totalC",1005.82855664078
"DALTON",2,"57_2",1662.47679896791,49.3333333333333,"Overstory",1017.70019774267
"DALTON",2,"57_2",1662.47679896791,49.3333333333333,"Understory",595.260532234902
"DALTON",2,"57_2",1662.47679896791,49.3333333333333,"CWD",0.182735657
"DALTON",2,"57_2",1662.47679896791,49.3333333333333,"Soil",49.9520500952777
"DALTON",2,"57_2",1662.47679896791,49.3333333333333,"totalC",1712.42884906318
"DALTON",2,"57_2",1725.14346563457,112,"Overstory",1017.70019774267
"DALTON",2,"57_2",1725.14346563457,112,"Understory",595.260532234902
"DALTON",2,"57_2",1725.14346563457,112,"CWD",0.182735657
"DALTON",2,"57_2",1725.14346563457,112,"Soil",49.9520500952777
"DALTON",2,"57_2",1725.14346563457,112,"totalC",1775.09551572985
"DALTON",2,"57_2",1634.14346563457,21,"Overstory",1017.70019774267
"DALTON",2,"57_2",1634.14346563457,21,"Understory",595.260532234902
"DALTON",2,"57_2",1634.14346563457,21,"CWD",0.182735657
"DALTON",2,"57_2",1634.14346563457,21,"Soil",49.9520500952777
"DALTON",2,"57_2",1634.14346563457,21,"totalC",1684.09551572985
"DALTON",2,"57_2",1643.14346563457,30,"Overstory",1017.70019774267
"DALTON",2,"57_2",1643.14346563457,30,"Understory",595.260532234902
"DALTON",2,"57_2",1643.14346563457,30,"CWD",0.182735657
"DALTON",2,"57_2",1643.14346563457,30,"Soil",49.9520500952777
"DALTON",2,"57_2",1643.14346563457,30,"totalC",1693.09551572985
"DALTON",2,"57_2",1629.14346563457,16,"Overstory",1017.70019774267
"DALTON",2,"57_2",1629.14346563457,16,"Understory",595.260532234902
"DALTON",2,"57_2",1629.14346563457,16,"CWD",0.182735657
"DALTON",2,"57_2",1629.14346563457,16,"Soil",49.9520500952777
"DALTON",2,"57_2",1629.14346563457,16,"totalC",1679.09551572985
"DALTON",2,"8_2",1603.35827247887,49.3333333333333,"Overstory",1273.09770248219
"DALTON",2,"8_2",1603.35827247887,49.3333333333333,"Understory",280.810750169751
"DALTON",2,"8_2",1603.35827247887,49.3333333333333,"CWD",0.1164864936
"DALTON",2,"8_2",1603.35827247887,49.3333333333333,"Soil",334.73301163015
"DALTON",2,"8_2",1603.35827247887,49.3333333333333,"totalC",1938.09128410902
"DALTON",2,"8_2",1666.02493914554,112,"Overstory",1273.09770248219
"DALTON",2,"8_2",1666.02493914554,112,"Understory",280.810750169751
"DALTON",2,"8_2",1666.02493914554,112,"CWD",0.1164864936
"DALTON",2,"8_2",1666.02493914554,112,"Soil",334.73301163015
"DALTON",2,"8_2",1666.02493914554,112,"totalC",2000.75795077569
"DALTON",2,"8_2",1575.02493914554,21,"Overstory",1273.09770248219
"DALTON",2,"8_2",1575.02493914554,21,"Understory",280.810750169751
"DALTON",2,"8_2",1575.02493914554,21,"CWD",0.1164864936
"DALTON",2,"8_2",1575.02493914554,21,"Soil",334.73301163015
"DALTON",2,"8_2",1575.02493914554,21,"totalC",1909.75795077569
"DALTON",2,"8_2",1584.02493914554,30,"Overstory",1273.09770248219
"DALTON",2,"8_2",1584.02493914554,30,"Understory",280.810750169751
"DALTON",2,"8_2",1584.02493914554,30,"CWD",0.1164864936
"DALTON",2,"8_2",1584.02493914554,30,"Soil",334.73301163015
"DALTON",2,"8_2",1584.02493914554,30,"totalC",1918.75795077569
"DALTON",2,"8_2",1570.02493914554,16,"Overstory",1273.09770248219
"DALTON",2,"8_2",1570.02493914554,16,"Understory",280.810750169751
"DALTON",2,"8_2",1570.02493914554,16,"CWD",0.1164864936
"DALTON",2,"8_2",1570.02493914554,16,"Soil",334.73301163015
"DALTON",2,"8_2",1570.02493914554,16,"totalC",1904.75795077569
"DALTON",3,"14_3",436.356079010557,31.3333333333333,"Overstory",218.619514422102
"DALTON",3,"14_3",436.356079010557,31.3333333333333,"Understory",185.919081027522
"DALTON",3,"14_3",436.356079010557,31.3333333333333,"CWD",0.4841502276
"DALTON",3,"14_3",436.356079010557,31.3333333333333,"Soil",168.100564619738
"DALTON",3,"14_3",436.356079010557,31.3333333333333,"totalC",604.456643630295
"DALTON",3,"14_3",472.022745677224,67,"Overstory",218.619514422102
"DALTON",3,"14_3",472.022745677224,67,"Understory",185.919081027522
"DALTON",3,"14_3",472.022745677224,67,"CWD",0.4841502276
"DALTON",3,"14_3",472.022745677224,67,"Soil",168.100564619738
"DALTON",3,"14_3",472.022745677224,67,"totalC",640.123310296962
"DALTON",3,"14_3",408.022745677224,3,"Overstory",218.619514422102
"DALTON",3,"14_3",408.022745677224,3,"Understory",185.919081027522
"DALTON",3,"14_3",408.022745677224,3,"CWD",0.4841502276
"DALTON",3,"14_3",408.022745677224,3,"Soil",168.100564619738
"DALTON",3,"14_3",408.022745677224,3,"totalC",576.123310296962
"DALTON",3,"14_3",421.022745677224,16,"Overstory",218.619514422102
"DALTON",3,"14_3",421.022745677224,16,"Understory",185.919081027522
"DALTON",3,"14_3",421.022745677224,16,"CWD",0.4841502276
"DALTON",3,"14_3",421.022745677224,16,"Soil",168.100564619738
"DALTON",3,"14_3",421.022745677224,16,"totalC",589.123310296962
"DALTON",3,"14_3",421.689412343891,16.6666666666667,"Overstory",218.619514422102
"DALTON",3,"14_3",421.689412343891,16.6666666666667,"Understory",185.919081027522
"DALTON",3,"14_3",421.689412343891,16.6666666666667,"CWD",0.4841502276
"DALTON",3,"14_3",421.689412343891,16.6666666666667,"Soil",168.100564619738
"DALTON",3,"14_3",421.689412343891,16.6666666666667,"totalC",589.789976963628
"DALTON",3,"14_3",421.022745677224,16,"Overstory",218.619514422102
"DALTON",3,"14_3",421.022745677224,16,"Understory",185.919081027522
"DALTON",3,"14_3",421.022745677224,16,"CWD",0.4841502276
"DALTON",3,"14_3",421.022745677224,16,"Soil",168.100564619738
"DALTON",3,"14_3",421.022745677224,16,"totalC",589.123310296962
"DALTON",3,"15_3",1572.07804286375,31.3333333333333,"Overstory",1084.83969883852
"DALTON",3,"15_3",1572.07804286375,31.3333333333333,"Understory",455.837104845089
"DALTON",3,"15_3",1572.07804286375,31.3333333333333,"CWD",0.06790584681
"DALTON",3,"15_3",1572.07804286375,31.3333333333333,"Soil",71.8064535169774
"DALTON",3,"15_3",1572.07804286375,31.3333333333333,"totalC",1643.88449638073
"DALTON",3,"15_3",1607.74470953042,67,"Overstory",1084.83969883852
"DALTON",3,"15_3",1607.74470953042,67,"Understory",455.837104845089
"DALTON",3,"15_3",1607.74470953042,67,"CWD",0.06790584681
"DALTON",3,"15_3",1607.74470953042,67,"Soil",71.8064535169774
"DALTON",3,"15_3",1607.74470953042,67,"totalC",1679.5511630474
"DALTON",3,"15_3",1543.74470953042,3,"Overstory",1084.83969883852
"DALTON",3,"15_3",1543.74470953042,3,"Understory",455.837104845089
"DALTON",3,"15_3",1543.74470953042,3,"CWD",0.06790584681
"DALTON",3,"15_3",1543.74470953042,3,"Soil",71.8064535169774
"DALTON",3,"15_3",1543.74470953042,3,"totalC",1615.5511630474
"DALTON",3,"15_3",1556.74470953042,16,"Overstory",1084.83969883852
"DALTON",3,"15_3",1556.74470953042,16,"Understory",455.837104845089
"DALTON",3,"15_3",1556.74470953042,16,"CWD",0.06790584681
"DALTON",3,"15_3",1556.74470953042,16,"Soil",71.8064535169774
"DALTON",3,"15_3",1556.74470953042,16,"totalC",1628.5511630474
"DALTON",3,"15_3",1557.41137619709,16.6666666666667,"Overstory",1084.83969883852
"DALTON",3,"15_3",1557.41137619709,16.6666666666667,"Understory",455.837104845089
"DALTON",3,"15_3",1557.41137619709,16.6666666666667,"CWD",0.06790584681
"DALTON",3,"15_3",1557.41137619709,16.6666666666667,"Soil",71.8064535169774
"DALTON",3,"15_3",1557.41137619709,16.6666666666667,"totalC",1629.21782971406
"DALTON",3,"15_3",1556.74470953042,16,"Overstory",1084.83969883852
"DALTON",3,"15_3",1556.74470953042,16,"Understory",455.837104845089
"DALTON",3,"15_3",1556.74470953042,16,"CWD",0.06790584681
"DALTON",3,"15_3",1556.74470953042,16,"Soil",71.8064535169774
"DALTON",3,"15_3",1556.74470953042,16,"totalC",1628.5511630474
"DALTON",3,"37_3",656.900027335558,31.3333333333333,"Overstory",605.135629390855
"DALTON",3,"37_3",656.900027335558,31.3333333333333,"Understory",20.1640856299696
"DALTON",3,"37_3",656.900027335558,31.3333333333333,"CWD",0.2669789814
"DALTON",3,"37_3",656.900027335558,31.3333333333333,"Soil",79.5618414696809
"DALTON",3,"37_3",656.900027335558,31.3333333333333,"totalC",736.461868805239
"DALTON",3,"37_3",692.566694002225,67,"Overstory",605.135629390855
"DALTON",3,"37_3",692.566694002225,67,"Understory",20.1640856299696
"DALTON",3,"37_3",692.566694002225,67,"CWD",0.2669789814
"DALTON",3,"37_3",692.566694002225,67,"Soil",79.5618414696809
"DALTON",3,"37_3",692.566694002225,67,"totalC",772.128535471906
"DALTON",3,"37_3",628.566694002225,3,"Overstory",605.135629390855
"DALTON",3,"37_3",628.566694002225,3,"Understory",20.1640856299696
"DALTON",3,"37_3",628.566694002225,3,"CWD",0.2669789814
"DALTON",3,"37_3",628.566694002225,3,"Soil",79.5618414696809
"DALTON",3,"37_3",628.566694002225,3,"totalC",708.128535471906
"DALTON",3,"37_3",641.566694002225,16,"Overstory",605.135629390855
"DALTON",3,"37_3",641.566694002225,16,"Understory",20.1640856299696
"DALTON",3,"37_3",641.566694002225,16,"CWD",0.2669789814
"DALTON",3,"37_3",641.566694002225,16,"Soil",79.5618414696809
"DALTON",3,"37_3",641.566694002225,16,"totalC",721.128535471906
"DALTON",3,"37_3",642.233360668891,16.6666666666667,"Overstory",605.135629390855
"DALTON",3,"37_3",642.233360668891,16.6666666666667,"Understory",20.1640856299696
